ISO;Year;Poverty; Real GDP 
BRN;2017;0; 25 891 019 750 
BRN;2018;0; 25 904 544 646 
BRN;2019;0; 26 906 819 939 
BTN;1985;0; -   
BTN;1986;0; -   
BTN;1987;0; -   
BTN;1988;0; -   
BTN;1989;0; -   
BTN;1990;0; 1 529 010 317 
BTN;1991;0; 1 522 773 855 
BTN;1992;0; 1 592 835 027 
BTN;1993;0; 1 624 474 570 
BTN;1994;0; 1 704 910 488 
BTN;1995;0; 1 825 517 855 
BTN;1996;0; 1 927 111 080 
BTN;1997;0; 2 030 670 917 
BTN;1998;0; 2 150 765 421 
BTN;1999;0; 2 322 481 931 
BTN;2000;0; 2 400 402 786 
BTN;2001;0; 2 600 811 321 
BTN;2002;0; 2 886 699 832 
BTN;2003;17,8; 3 112 535 088 
BTN;2004;0; 3 299 559 299 
BTN;2005;0; 3 540 006 412 
BTN;2006;0; 3 787 797 590 
BTN;2007;8,2; 4 483 269 577 
BTN;2008;0; 4 698 442 335 
BTN;2009;0; 5 015 508 904 
BTN;2010;0; 5 614 656 382 
BTN;2011;0; 6 062 852 899 
BTN;2012;2,2; 6 373 174 014 
BTN;2013;0; 6 508 283 559 
BTN;2014;0; 6 884 234 277 
BTN;2015;0; 7 341 501 097 
BTN;2016;0; 7 938 147 353 
BTN;2017;1,5; 8 307 416 844 
BTN;2018;0; 8 561 219 215 
BTN;2019;0; 9 053 931 934 
BWA;1985;40,9; -   
BWA;1986;0; -   
BWA;1987;0; -   
BWA;1988;0; -   
BWA;1989;0; -   
BWA;1990;0; 10 849 591 104 
BWA;1991;0; 11 658 830 544 
BWA;1992;0; 11 998 926 828 
BWA;1993;33,3; 12 228 839 122 
BWA;1994;0; 12 672 491 136 
BWA;1995;0; 13 563 419 253 
BWA;1996;0; 14 354 139 479 
BWA;1997;0; 15 549 249 472 
BWA;1998;0; 15 618 235 813 
BWA;1999;0; 17 128 088 269 
BWA;2000;0; 17 468 542 569 
BWA;2001;0; 17 512 314 172 
BWA;2002;28,2; 18 575 229 486 
BWA;2003;0; 19 434 500 059 
BWA;2004;0; 19 960 362 986 
BWA;2005;0; 20 869 886 000 
BWA;2006;0; 22 615 416 357 
BWA;2007;0; 24 487 240 950 
BWA;2008;0; 26 016 576 245 
BWA;2009;17,2; 24 025 707 127 
BWA;2010;0; 26 083 179 980 
BWA;2011;0; 27 660 784 984 
BWA;2012;0; 28 893 389 525 
BWA;2013;0; 32 170 881 397 
BWA;2014;0; 33 505 735 636 
BWA;2015;14,5; 31 589 984 034 
BWA;2016;0; 33 812 938 657 
BWA;2017;0; 35 166 622 662 
BWA;2018;0; 36 566 393 289 
BWA;2019;0; 37 660 729 503 
CAF;1985;0; -   
CAF;1986;0; -   
CAF;1987;0; -   
CAF;1988;0; -   
CAF;1989;0; -   
CAF;1990;0; 3 372 788 349 
CAF;1991;0; 3 354 152 243 
CAF;1992;84,1; 3 138 678 880 
CAF;1993;0; 3 149 202 107 
CAF;1994;0; 3 303 511 417 
CAF;1995;0; 3 541 365 744 
CAF;1996;0; 3 399 707 822 
CAF;1997;0; 3 579 890 161 
CAF;1998;0; 3 748 150 096 
CAF;1999;0; 3 883 082 559 
CAF;2000;0; 3 786 415 842 
CAF;2001;0; 3 955 469 428 
CAF;2002;0; 4 098 520 648 
CAF;2003;0; 3 877 303 602 
CAF;2004;0; 4 109 743 464 
CAF;2005;0; 4 147 068 586 
CAF;2006;0; 4 344 928 772 
CAF;2007;0; 4 545 122 879 
CAF;2008;65,9; 4 638 485 655 
CAF;2009;0; 5 036 804 499 
CAF;2010;0; 5 270 049 770 
CAF;2011;0; 5 491 108 086 
CAF;2012;0; 5 768 615 578 
CAF;2013;0; 3 669 302 318 
CAF;2014;0; 3 672 277 041 
CAF;2015;0; 3 831 548 140 
CAF;2016;0; 4 013 558 817 
CAF;2017;0; 4 195 263 791 
CAF;2018;0; 4 354 240 946 
CAF;2019;0; 4 484 868 174 
CAN;1985;0; -   
CAN;1986;0; -   
CAN;1987;0,2; -   
CAN;1988;0; -   
CAN;1989;0; -   
CAN;1990;0; -   
CAN;1991;0,2; -   
CAN;1992;0; -   
CAN;1993;0; -   
CAN;1994;0,2; -   
CAN;1995;0; -   
CAN;1996;0; -   
CAN;1997;0,5; 1 017 832 646 689 
CAN;1998;0,5; 1 046 296 769 029 
CAN;1999;0; 1 087 839 800 573 
CAN;2000;0,2; 1 141 337 180 996 
CAN;2001;0; 1 157 378 989 955 
CAN;2002;0; 1 196 986 190 747 
CAN;2003;0; 1 242 604 413 594 
CAN;2004;0,2; 1 291 240 307 990 
CAN;2005;0; 1 355 748 877 266 
CAN;2006;0; 1 412 226 902 976 
CAN;2007;0,2; 1 509 227 245 115 
CAN;2008;0; 1 524 434 561 363 
CAN;2009;0; 1 479 793 017 124 
CAN;2010;0,2; 1 525 511 142 773 
CAN;2011;0; 1 573 517 168 754 
CAN;2012;0,2; 1 601 246 043 121 
CAN;2013;0,5; 1 638 541 025 091 
CAN;2014;0,2; 1 685 567 743 623 
CAN;2015;0,2; 1 696 678 616 208 
CAN;2016;0,2; 1 713 669 061 093 
CAN;2017;0,2; 1 765 762 548 008 
CAN;2018;0; 1 808 662 588 640 
CAN;2019;0; 1 842 329 312 226 
CAN;2020;;
CHE;1985;0; -   
CHE;1986;0; -   
CHE;1987;0; -   
CHE;1988;0; -   
CHE;1989;0; -   
CHE;1990;0; 378 279 917 978 
CHE;1991;0; 374 815 567 736 
CHE;1992;0,5; 374 651 649 959 
CHE;1993;0; 374 179 649 807 
CHE;1994;0; 378 930 824 842 
CHE;1995;0; 380 752 976 519 
CHE;1996;0; 382 633 553 113 
CHE;1997;0; 391 316 151 712 
CHE;1998;0; 403 311 288 487 
CHE;1999;0; 410 351 225 771 
CHE;2000;0; 426 668 469 805 
CHE;2001;0; 433 391 985 205 
CHE;2002;0; 433 368 120 638 
CHE;2003;0; 433 165 103 391 
CHE;2004;0; 445 386 978 570 
CHE;2005;0; 458 225 874 794 
CHE;2006;0; 476 623 678 527 
CHE;2007;0; 495 668 236 880 
CHE;2008;0,1; 509 326 431 831 
CHE;2009;0; 498 734 310 157 
CHE;2010;0; 515 033 454 407 
CHE;2011;0; 524 924 393 705 
CHE;2012;0; 531 313 740 128 
CHE;2013;0; 540 992 511 401 
CHE;2014;0; 554 229 760 465 
CHE;2015;0; 563 417 608 022 
CHE;2016;0; 574 940 548 707 
CHE;2017;0; 584 052 319 306 
CHE;2018;0; 601 088 571 184 
CHE;2019;0; 608 367 706 939 
CHE;2020;;
CHL;1985;0; -   
CHL;1986;0; -   
CHL;1987;11,4; -   
CHL;1988;0; -   
CHL;1989;0; -   
CHL;1990;7,9; 130 750 312 173 
CHL;1991;0; 140 954 579 320 
CHL;1992;4,6; 156 694 565 230 
CHL;1993;0; 167 018 831 401 
CHL;1994;4,9; 175 420 209 280 
CHL;1995;0; 191 091 015 590 
CHL;1996;3,4; 204 090 778 003 
CHL;1997;0; 219 250 416 101 
CHL;1998;3,5; 228 732 074 642 
CHL;1999;0; 227 789 478 530 
CHL;2000;4,3; 239 923 683 776 
CHL;2001;0; 247 848 476 565 
CHL;2002;0; 255 549 055 697 
CHL;2003;4; 266 003 689 423 
CHL;2004;0; 285 181 331 041 
CHL;2005;0; 301 558 811 470 
CHL;2006;1,5; 320 608 813 369 
CHL;2007;0; 336 335 716 052 
CHL;2008;0; 348 206 787 911 
CHL;2009;1,3; 342 759 999 992 
CHL;2010;0; 362 791 502 090 
CHL;2011;0,6; 384 961 396 302 
CHL;2012;0; 405 436 060 916 
CHL;2013;0,4; 421 835 967 007 
CHL;2014;0; 429 288 710 858 
CHL;2015;0,3; 439 178 522 668 
CHL;2016;0; 446 693 259 328 
CHL;2017;0,3; 451 984 540 686 
CHL;2018;0; 468 770 610 029 
CHL;2019;0; 473 186 454 051 
CHL;2020;;
CHN;1985;0; -   
CHN;1986;0; -   
CHN;1987;0; -   
CHN;1988;0; -   
CHN;1989;0; -   
CHN;1990;66,3; 1 616 385 775 699 
CHN;1991;0; 1 766 108 132 395 
CHN;1992;0; 2 017 328 706 335 
CHN;1993;56,7; 2 297 409 163 057 
CHN;1994;0; 2 596 917 953 189 
CHN;1995;0; 2 881 383 160 103 
CHN;1996;41,7; 3 167 290 039 416 
CHN;1997;0; 3 459 845 648 887 
CHN;1998;0; 3 731 303 470 424 
CHN;1999;40,3; 4 017 182 938 756 
CHN;2000;0; 4 358 245 522 536 
CHN;2001;0; 4 721 537 253 618 
CHN;2002;31,7; 5 152 785 033 972 
CHN;2003;0; 5 670 023 166 308 
CHN;2004;0; 6 243 467 841 396 
CHN;2005;18,5; 6 954 885 516 695 
CHN;2006;0; 7 839 613 419 837 
CHN;2007;0; 8 955 257 903 305 
CHN;2008;14,9; 9 819 501 089 972 
CHN;2009;0; 10 742 409 055 887 
CHN;2010;11,2; 11 884 957 832 311 
CHN;2011;7,9; 13 020 070 209 404 
CHN;2012;6,5; 14 043 934 216 102 
CHN;2013;1,9; 15 134 607 226 924 
CHN;2014;1,4; 16 258 467 389 929 
CHN;2015;0,7; 17 403 279 549 483 
CHN;2016;0,5; 18 595 188 781 704 
CHN;2017;0; 19 887 033 884 257 
CHN;2018;0; 21 229 363 693 432 
CHN;2019;0; 22 492 450 166 619 
CHN;2020;;
CIV;1985;7,6; -   
CIV;1986;3,5; -   
CIV;1987;7,4; -   
CIV;1988;11,9; -   
CIV;1989;0; -   
CIV;1990;0; 50 937 874 484 
CIV;1991;0; 50 958 720 894 
CIV;1992;23,7; 50 834 095 935 
CIV;1993;0; 50 736 247 874 
CIV;1994;0; 51 147 823 709 
CIV;1995;21,6; 54 792 487 058 
CIV;1996;0; 59 027 577 786 
CIV;1997;0; 64 723 054 351 
CIV;1998;27; 67 482 784 509 
CIV;1999;0; 68 270 214 118 
CIV;2000;0; 68 088 759 082 
CIV;2001;0; 66 622 118 706 
CIV;2002;24,4; 64 802 984 117 
CIV;2003;0; 61 740 481 545 
CIV;2004;0; 63 706 939 484 
CIV;2005;0; 64 341 502 369 
CIV;2006;0; 66 153 087 938 
CIV;2007;0; 66 881 717 739 
CIV;2008;30,4; 70 080 446 901 
CIV;2009;0; 72 605 670 757 
CIV;2010;0; 77 577 742 959 
CIV;2011;0; 73 411 471 202 
CIV;2012;0; 79 005 727 589 
CIV;2013;0; 87 506 912 264 
CIV;2014;0; 95 708 060 030 
CIV;2015;29,8; 102 593 384 624 
CIV;2016;0; 109 958 776 920 
CMR;1985;0; -   
CMR;1986;0; -   
CMR;1987;0; -   
CMR;1988;0; -   
CMR;1989;0; -   
CMR;1990;0; 39 814 637 091 
CMR;1991;0; 38 298 257 073 
CMR;1992;0; 37 111 009 874 
CMR;1993;0; 34 167 339 864 
CMR;1994;0; 34 808 595 651 
CMR;1995;0; 35 815 956 888 
CMR;1996;51,2; 37 325 625 312 
CMR;1997;0; 39 015 473 485 
CMR;1998;0; 40 859 163 281 
CMR;1999;0; 42 702 444 439 
CMR;2000;0; 44 338 980 519 
CMR;2001;26; 46 256 313 846 
CMR;2002;0; 48 327 221 427 
CMR;2003;0; 50 962 579 086 
CMR;2004;0; 54 554 861 377 
CMR;2005;0; 55 770 491 099 
CMR;2006;0; 57 895 114 399 
CMR;2007;31,8; 60 400 577 009 
CMR;2008;0; 62 120 590 885 
CMR;2009;0; 63 722 837 328 
CMR;2010;0; 65 570 178 137 
CMR;2011;0; 67 785 932 998 
CMR;2012;0; 70 921 695 834 
CMR;2013;0; 74 464 609 829 
CMR;2014;26; 78 723 850 093 
CMR;2015;0; 83 185 093 671 
CMR;2016;0; 86 958 198 354 
CMR;2017;0; 90 037 541 682 
CMR;2018;0; 93 598 989 465 
CMR;2019;0; 96 851 610 488 
COD;1985;0; -   
COD;1986;0; -   
COD;1987;0; -   
COD;1988;0; -   
COD;1989;0; -   
COD;1990;0; 62 984 305 228 
COD;1991;0; 57 680 364 448 
COD;1992;0; 51 623 921 241 
COD;1993;0; 44 670 669 199 
COD;1994;0; 42 928 514 529 
COD;1995;0; 43 229 013 628 
COD;1996;0; 42 786 706 187 
COD;1997;0; 40 383 356 963 
COD;1998;0; 39 727 469 037 
COD;1999;0; 38 031 050 161 
COD;2000;0; 35 402 751 926 
COD;2001;0; 34 659 232 880 
COD;2002;0; 35 680 905 680 
COD;2003;0; 37 671 123 198 
COD;2004;94,3; 40 209 544 344 
COD;2005;0; 42 676 460 668 
COD;2006;0; 44 947 266 420 
COD;2007;0; 47 760 730 567 
COD;2008;0; 50 734 263 154 
COD;2009;0; 52 182 758 842 
COD;2010;0; 55 891 897 117 
COD;2011;0; 59 734 281 098 
COD;2012;77,2; 63 967 589 236 
COD;2013;0; 69 393 292 416 
COD;2014;0; 75 965 037 128 
COD;2015;0; 81 218 906 049 
COD;2016;0; 83 167 671 599 
COD;2017;0; 86 267 287 184 
COD;2018;0; 91 289 010 441 
COD;2019;0; 95 291 603 469 
COG;1985;0; -   
COG;1986;0; -   
COG;1987;0; -   
COG;1988;0; -   
COG;1989;0; -   
COG;1990;0; 11 944 634 583 
COG;1991;0; 12 230 752 472 
COG;1992;0; 12 550 213 373 
COG;1993;0; 12 427 261 040 
COG;1994;0; 11 744 622 178 
COG;1995;0; 12 212 683 469 
COG;1996;0; 12 736 666 401 
COG;1997;0; 12 657 086 161 
COG;1998;0; 13 130 151 436 
COG;1999;0; 12 791 104 750 
COG;2000;0; 13 760 156 338 
COG;2001;0; 14 283 400 304 
COG;2002;0; 14 937 847 146 
COG;2003;0; 15 059 331 291 
COG;2004;0; 15 582 888 764 
COG;2005;55,1; 16 791 460 059 
COG;2006;0; 18 132 466 084 
COG;2007;0; 16 933 185 719 
COG;2008;0; 18 001 056 072 
COG;2009;0; 20 095 890 965 
COG;2010;0; 22 091 667 238 
COG;2011;39,6; 22 578 991 603 
COG;2012;0; 24 824 958 475 
COG;2013;0; 24 648 096 919 
COG;2014;0; 26 303 630 551 
COG;2015;0; 25 369 698 641 
COG;2016;0; 22 634 023 588 
COG;2017;0; 21 642 080 500 
COG;2018;0; 20 602 102 448 
COG;2019;0; 20 584 202 114 
COK;1985;;
COK;1986;;
COK;1987;;
COK;1988;;
COK;1989;;
COK;1990;;
COK;1991;;
COK;1992;;
COK;1993;;
COK;1994;;
COK;1995;;
COK;1996;;
COK;1997;;
COK;1998;;
COK;1999;;
COK;2000;;
COK;2001;;
COK;2002;;
COK;2003;;
COK;2004;;
COK;2005;;
COK;2006;;
COK;2007;;
COK;2008;;
COK;2009;;
COK;2010;;
COK;2011;;
COK;2012;;
COK;2013;;
COK;2014;;
COK;2015;;
COK;2016;;
COK;2017;;
COK;2018;;
COK;2019;;
COL;1985;0; -   
COL;1986;0; -   
COL;1987;0; -   
COL;1988;0; -   
COL;1989;0; -   
COL;1990;0; 274 991 424 244 
COL;1991;0; 280 495 673 482 
COL;1992;9; 291 841 525 551 
COL;1993;0; 307 558 388 072 
COL;1994;0; 325 441 868 508 
COL;1995;0; 342 372 778 617 
COL;1996;16,7; 349 411 465 520 
COL;1997;0; 361 397 304 932 
COL;1998;0; 363 456 489 277 
COL;1999;20,4; 348 176 723 064 
COL;2000;16,8; 358 360 409 930 
COL;2001;20,1; 364 373 333 184 
COL;2002;13,2; 373 497 170 268 
COL;2003;12,1; 388 131 804 951 
COL;2004;11,2; 408 830 959 760 
COL;2005;9,8; 428 572 430 142 
COL;2006;0; 457 359 077 553 
COL;2007;0; 488 176 822 635 
COL;2008;10,4; 504 205 845 899 
COL;2009;9; 509 952 020 993 
COL;2010;7,8; 532 872 625 250 
COL;2011;6,3; 569 896 039 653 
COL;2012;6,2; 592 193 995 936 
COL;2013;5,6; 622 597 197 313 
COL;2014;5; 650 608 032 006 
COL;2015;4,6; 669 839 363 772 
COL;2016;4,5; 683 821 473 440 
COL;2017;4; 693 117 074 957 
COL;2018;4,2; 710 890 844 418 
COL;2019;4,9; 734 216 003 376 
COL;2020;;
COM;1985;0; -   
COM;1986;0; -   
COM;1987;0; -   
COM;1988;0; -   
COM;1989;0; -   
COM;1990;0; 1 260 037 682 
COM;1991;0; 1 192 050 620 
COM;1992;0; 1 293 744 242 
COM;1993;0; 1 332 634 987 
COM;1994;0; 1 262 314 730 
COM;1995;0; 1 307 886 898 
COM;1996;0; 1 290 993 068 
COM;1997;0; 1 343 022 072 
COM;1998;0; 1 360 246 542 
COM;1999;0; 1 386 423 245 
COM;2000;0; 1 536 820 756 
COM;2001;0; 1 572 673 357 
COM;2002;0; 1 609 237 145 
COM;2003;0; 1 643 093 429 
COM;2004;15; 1 674 635 233 
COM;2005;0; 1 722 153 809 
COM;2006;0; 1 767 738 454 
COM;2007;0; 1 781 881 110 
COM;2008;0; 1 853 155 856 
COM;2009;0; 1 912 458 939 
COM;2010;0; 1 985 131 106 
COM;2011;0; 2 066 518 443 
COM;2012;0; 2 132 652 673 
COM;2013;0; 2 228 619 361 
COM;2014;19,1; 2 275 420 511 
COM;2015;0; 2 300 817 403 
COM;2016;0; 2 377 220 187 
COM;2017;0; 2 467 927 827 
COM;2018;0; 2 557 822 716 
COM;2019;0; 2 602 720 902 
CPV;1985;0; -   
CPV;1986;0; -   
CPV;1987;0; -   
CPV;1988;0; -   
CPV;1989;0; -   
CPV;1990;0; 590 950 870 
CPV;1991;0; 599 248 688 
CPV;1992;0; 664 792 396 
CPV;1993;0; 722 684 587 
CPV;1994;0; 861 314 583 
CPV;1995;0; 983 721 479 
CPV;1996;0; 1 095 339 680 
CPV;1997;0; 1 217 124 212 
CPV;1998;0; 1 369 475 127 
CPV;1999;0; 1 523 166 507 
CPV;2000;0; 1 740 748 844 
CPV;2001;16,6; 1 779 596 344 
CPV;2002;0; 1 873 041 013 
CPV;2003;0; 1 951 264 062 
CPV;2004;0; 2 150 235 876 
CPV;2005;0; 2 298 870 027 
CPV;2006;0; 2 482 406 073 
CPV;2007;8,4; 2 859 004 153 
CPV;2008;0; 3 049 142 810 
CPV;2009;0; 3 010 405 708 
CPV;2010;0; 3 054 562 041 
CPV;2011;0; 3 175 794 137 
CPV;2012;0; 3 210 153 634 
CPV;2013;0; 3 235 924 671 
CPV;2014;0; 3 255 703 052 
CPV;2015;3,4; 3 288 483 544 
CPV;2016;0; 3 443 232 724 
CRI;1985;0; -   
CRI;1986;13,5; -   
CRI;1987;0; -   
CRI;1988;0; -   
CRI;1989;12,3; -   
CRI;1990;10,2; 30 984 203 096 
CRI;1991;11,8; 31 686 198 239 
CRI;1992;9,7; 34 601 678 208 
CRI;1993;8,1; 37 057 425 483 
CRI;1994;6,8; 38 732 061 056 
CRI;1995;7; 40 340 972 685 
CRI;1996;8,1; 40 885 761 199 
CRI;1997;6,6; 43 124 733 260 
CRI;1998;5,1; 46 210 440 997 
CRI;1999;6,6; 48 158 123 826 
CRI;2000;6,7; 50 021 225 874 
CRI;2001;4,9; 51 767 551 841 
CRI;2002;4,6; 53 536 385 098 
CRI;2003;4,6; 55 847 647 136 
CRI;2004;4,4; 58 318 681 907 
CRI;2005;3,2; 60 637 821 316 
CRI;2006;3,2; 65 080 569 801 
CRI;2007;1,8; 70 427 024 506 
CRI;2008;2,3; 73 763 980 088 
CRI;2009;2,4; 73 119 684 220 
CRI;2010;1,6; 77 039 150 480 
CRI;2011;1,7; 80 431 306 952 
CRI;2012;1,7; 84 358 439 807 
CRI;2013;1,6; 86 462 985 573 
CRI;2014;1,5; 89 525 599 525 
CRI;2015;1,5; 92 795 146 907 
CRI;2016;1,3; 96 696 554 845 
CRI;2017;1,1; 100 716 906 503 
CRI;2018;1,5; 103 351 564 496 
CRI;2019;1; 105 683 501 430 
CRI;2020;;
CUB;1985;0; -   
CUB;1986;0; -   
CUB;1987;0; -   
CUB;1988;0; -   
CUB;1989;0; -   
CUB;1990;0; -   
CUB;1991;0; -   
CUB;1992;0; -   
CUB;1993;0; -   
CUB;1994;0; -   
CUB;1995;0; -   
CUB;1996;0; -   
CUB;1997;0; -   
CUB;1998;0; -   
CUB;1999;0; -   
CUB;2000;0; -   
CUB;2001;0; -   
CUB;2002;0; -   
CUB;2003;0; -   
CUB;2004;0; -   
CUB;2005;0; -   
CUB;2006;0; -   
CUB;2007;0; -   
CUB;2008;0; -   
CUB;2009;0; -   
CUB;2010;0; -   
CUB;2011;0; -   
CUB;2012;0; -   
CUB;2013;0; -   
CUB;2014;0; -   
CUB;2015;0; -   
CUB;2016;0; -   
CUB;2017;0; -   
CUB;2018;0; -   
CUB;2019;0; -   
CYM;1985;0; -   
CYM;1986;0; -   
CYM;1987;0; -   
CYM;1988;0; -   
CYM;1989;0; -   
CYM;1990;0; -   
CYM;1991;0; -   
CYM;1992;0; -   
CYM;1993;0; -   
CYM;1994;0; -   
CYM;1995;0; -   
CYM;1996;0; -   
CYM;1997;0; -   
CYM;1998;0; -   
CYM;1999;0; -   
CYM;2000;0; -   
CYM;2001;0; -   
CYM;2002;0; -   
CYM;2003;0; -   
CYM;2004;0; -   
CYM;2005;0; -   
CYM;2006;0; 4 084 368 236 
CYM;2007;0; 4 213 541 496 
CYM;2008;0; 4 198 482 248 
CYM;2009;0; 3 896 171 271 
CYM;2010;0; 3 790 365 470 
CYM;2011;0; 3 834 677 200 
CYM;2012;0; 3 881 834 283 
CYM;2013;0; 3 931 495 793 
CYM;2014;0; 4 035 858 449 
CYM;2015;0; 4 150 199 252 
CYM;2016;0; 4 284 664 749 
CYM;2017;0; 4 421 090 333 
CYM;2018;0; 4 606 525 933 
CYM;2019;0; 4 782 361 653 
CYP;1985;0; -   
CYP;1986;0; -   
CYP;1987;0; -   
CYP;1988;0; -   
CYP;1989;0; -   
CYP;1990;0; 14 631 995 014 
CYP;1991;0; 14 740 198 793 
CYP;1992;0; 16 125 777 334 
CYP;1993;0; 16 238 657 854 
CYP;1994;0; 17 196 738 457 
CYP;1995;0; 18 634 810 432 
CYP;1996;0; 18 867 481 242 
CYP;1997;0; 19 365 751 542 
CYP;1998;0; 20 549 162 940 
CYP;1999;0; 21 576 201 971 
CYP;2000;0; 22 863 289 373 
CYP;2001;0; 23 766 974 727 
CYP;2002;0; 24 651 808 857 
CYP;2003;0; 25 298 496 338 
CYP;2004;0,1; 26 570 085 772 
CYP;2005;0; 27 859 533 054 
CYP;2006;0; 29 172 783 710 
CYP;2007;0; 30 660 032 193 
CYP;2008;0; 31 778 145 923 
CYP;2009;0,1; 31 137 732 910 
CYP;2010;0; 31 765 063 478 
CYP;2011;0; 31 892 580 495 
CYP;2012;0; 30 793 299 987 
CYP;2013;0,1; 28 775 390 941 
CYP;2014;0,1; 28 249 000 094 
CYP;2015;0; 29 204 686 284 
CYP;2016;0; 31 089 718 667 
CYP;2017;0; 32 909 256 999 
CYP;2018;0; 34 782 728 912 
CYP;2019;0; 36 620 365 662 
CYP;2020;;
CZE;1985;0; -   
CZE;1986;0; -   
CZE;1987;0; -   
CZE;1988;0; -   
CZE;1989;0; -   
CZE;1990;0; 243 714 053 115 
CZE;1991;0; 215 406 806 392 
CZE;1992;0; 214 315 679 651 
CZE;1993;0; 214 448 350 205 
CZE;1994;0; 220 687 316 287 
CZE;1995;0; 235 033 787 201 
CZE;1996;0; 245 058 957 483 
CZE;1997;0; 243 788 740 831 
CZE;1998;0; 242 919 471 616 
CZE;1999;0; 246 281 838 916 
CZE;2000;0; 256 135 645 814 
CZE;2001;0; 263 929 793 485 
CZE;2002;0; 268 073 109 410 
CZE;2003;0; 277 680 014 493 
CZE;2004;0; 291 048 255 139 
CZE;2005;0; 310 262 147 771 
CZE;2006;0,1; 331 257 378 446 
CZE;2007;0,1; 349 709 536 922 
CZE;2008;0; 359 104 175 715 
CZE;2009;0; 342 379 505 288 
CZE;2010;0; 350 716 111 254 
CZE;2011;0; 356 889 976 073 
CZE;2012;0; 354 088 374 419 
CZE;2013;0; 353 925 834 847 
CZE;2014;0; 361 932 001 411 
CZE;2015;0; 381 434 276 022 
CZE;2016;0; 391 112 348 862 
CZE;2017;0; 411 327 867 895 
CZE;2018;0; 424 484 831 837 
CZE;2019;0; 437 344 507 523 
CZE;2020;;
DEU;1985;0; -   
DEU;1986;0; -   
DEU;1987;0; -   
DEU;1988;0; -   
DEU;1989;0; -   
DEU;1990;0; 2 915 150 994 424 
DEU;1991;0; 3 064 064 530 978 
DEU;1992;0; 3 122 988 837 728 
DEU;1993;0; 3 092 481 926 945 
DEU;1994;0,2; 3 166 450 756 938 
DEU;1995;0,2; 3 215 345 395 335 
DEU;1996;0; 3 241 255 384 571 
DEU;1997;0; 3 299 343 893 680 
DEU;1998;0; 3 365 790 462 051 
DEU;1999;0; 3 429 311 717 966 
DEU;2000;0; 3 529 190 523 385 
DEU;2001;0; 3 588 532 749 669 
DEU;2002;0; 3 581 428 393 773 
DEU;2003;0; 3 556 354 215 987 
DEU;2004;0; 3 598 144 512 297 
DEU;2005;0; 3 624 472 393 448 
DEU;2006;0; 3 762 798 276 997 
DEU;2007;0; 3 874 796 279 393 
DEU;2008;0,2; 3 911 989 640 347 
DEU;2009;0; 3 689 247 352 729 
DEU;2010;0; 3 843 453 557 161 
DEU;2011;0; 3 994 316 515 792 
DEU;2012;0; 4 011 032 634 317 
DEU;2013;0; 4 028 584 564 291 
DEU;2014;0; 4 117 597 889 907 
DEU;2015;0; 4 179 029 631 007 
DEU;2016;0; 4 272 221 986 254 
DEU;2017;0; 4 386 727 409 192 
DEU;2018;0; 4 434 368 344 223 
DEU;2019;0; 4 481 173 467 805 
DEU;2020;;
DJI;1985;0; -   
DJI;1986;0; -   
DJI;1987;0; -   
DJI;1988;0; -   
DJI;1989;0; -   
DJI;1990;0; -   
DJI;1991;0; -   
DJI;1992;0; -   
DJI;1993;0; -   
DJI;1994;0; -   
DJI;1995;0; -   
DJI;1996;0; -   
DJI;1997;0; -   
DJI;1998;0; -   
DJI;1999;0; -   
DJI;2000;0; -   
DJI;2001;0; -   
DJI;2002;20,2; -   
DJI;2003;0; -   
DJI;2004;0; -   
DJI;2005;0; -   
DJI;2006;0; -   
DJI;2007;0; -   
DJI;2008;0; -   
DJI;2009;0; -   
DJI;2010;0; -   
DJI;2011;0; -   
DJI;2012;18,2; -   
DJI;2013;22,3; 3 558 298 198 
DJI;2014;0; 3 809 568 964 
DJI;2015;0; 4 102 756 652 
DJI;2016;0; 4 375 698 707 
DJI;2017;17; 4 612 122 077 
DJI;2018;0; 4 999 893 743 
DJI;2019;0; 5 388 410 350 
DMA;1985;0; -   
DMA;1986;0; -   
DMA;1987;0; -   
DMA;1988;0; -   
DMA;1989;0; -   
DMA;1990;0; 547 561 850 
DMA;1991;0; 554 941 697 
DMA;1992;0; 566 203 799 
DMA;1993;0; 578 441 808 
DMA;1994;0; 578 641 263 
DMA;1995;0; 596 179 085 
DMA;1996;0; 614 685 690 
DMA;1997;0; 628 120 430 
DMA;1998;0; 651 827 120 
DMA;1999;0; 654 135 103 
DMA;2000;0; 669 443 299 
DMA;2001;0; 669 015 895 
DMA;2002;0; 650 096 133 
DMA;2003;0; 691 397 632 
DMA;2004;0; 712 490 032 
DMA;2005;0; 717 162 985 
DMA;2006;0; 750 578 875 
DMA;2007;0; 798 262 945 
DMA;2008;0; 855 107 712 
DMA;2009;0; 845 106 452 
DMA;2010;0; 850 790 929 
DMA;2011;0; 848 888 980 
DMA;2012;0; 839 899 243 
DMA;2013;0; 831 500 749 
DMA;2014;0; 868 485 465 
DMA;2015;0; 845 113 575 
DMA;2016;0; 866 718 861 
DMA;2017;0; 807 786 936 
DMA;2018;0; 825 673 805 
DMA;2019;0; 888 188 802 
DNK;1985;0; -   
DNK;1986;0; -   
DNK;1987;0,5; -   
DNK;1988;0; -   
DNK;1989;0; -   
DNK;1990;0; 200 640 457 978 
DNK;1991;0; 203 436 651 613 
DNK;1992;0,5; 207 417 920 539 
